voucher_id,line_no,transaction_date,transaction_type,department_code,partner_code,debit_credit_type,account_code,account_name,amount,evidence_type,evidence_no,description,remarks
JV2026081301,3,2026-08-12,원재료 매입,D002,V002,대변,2110,외상매입금,2981000,전자세금계산서,TAX-202608-0301,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081302,1,2026-08-12,제품 판매,D006,C002,차변,1130,외상매출금,6314000,전자세금계산서,TAX-202608-0302,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081302,2,2026-08-12,제품 판매,D006,C002,대변,4110,제품매출,5740000,전자세금계산서,TAX-202608-0302,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081302,3,2026-08-12,제품 판매,D006,C002,대변,2180,부가세예수금,574000,전자세금계산서,TAX-202608-0302,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081303,1,2026-08-29,산업용 소모품 구매,D005,V003,차변,5130,소모품비,260000,법인카드,CARD-202608-0303,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081303,2,2026-08-29,산업용 소모품 구매,D005,V003,차변,1180,부가세대급금,26000,법인카드,CARD-202608-0303,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081303,3,2026-08-29,산업용 소모품 구매,D005,V003,대변,2140,카드미지급금,286000,법인카드,CARD-202608-0303,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081305,1,2026-08-08,운송비,D007,V005,차변,5140,운반비,1000000,전자세금계산서,TAX-202608-0305,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081305,2,2026-08-08,운송비,D007,V005,차변,1180,부가세대급금,100000,전자세금계산서,TAX-202608-0305,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081305,3,2026-08-08,운송비,D007,V005,대변,2120,미지급금,1100000,전자세금계산서,TAX-202608-0305,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081306,1,2026-08-16,생산설비 구매,D002,V007,차변,1510,기계장치,17090000,전자세금계산서,TAX-202608-0306,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081306,2,2026-08-16,생산설비 구매,D002,V007,차변,1180,부가세대급금,1709000,전자세금계산서,TAX-202608-0306,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081306,3,2026-08-16,생산설비 구매,D002,V007,대변,2120,미지급금,18799000,전자세금계산서,TAX-202608-0306,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081307,1,2026-08-12,제품 판매,D006,C002,차변,1130,외상매출금,21758000,전자세금계산서,TAX-202608-0307,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081307,2,2026-08-12,제품 판매,D006,C002,대변,4110,제품매출,19780000,전자세금계산서,TAX-202608-0307,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081307,3,2026-08-12,제품 판매,D006,C002,대변,2180,부가세예수금,1978000,전자세금계산서,TAX-202608-0307,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081308,1,2026-08-13,생산설비 구매,D002,V007,차변,1510,기계장치,25610000,전자세금계산서,TAX-202608-0308,생산설비 구매,포트폴리오용 합성 거래
JV2026081308,2,2026-08-13,생산설비 구매,D002,V007,차변,1180,부가세대급금,2561000,전자세금계산서,TAX-202608-0308,생산설비 구매,포트폴리오용 합성 거래
JV2026081308,3,2026-08-13,생산설비 구매,D002,V007,대변,2120,미지급금,28171000,전자세금계산서,TAX-202608-0308,생산설비 구매,포트폴리오용 합성 거래
JV2026081309,1,2026-08-17,원재료 매입,D002,V002,차변,1210,원재료,1850000,전자세금계산서,TAX-202608-0309,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081309,2,2026-08-17,원재료 매입,D002,V002,차변,1180,부가세대급금,185000,전자세금계산서,TAX-202608-0309,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081309,3,2026-08-17,원재료 매입,D002,V002,대변,2110,외상매입금,2035000,전자세금계산서,TAX-202608-0309,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081310,1,2026-08-21,제품 판매,D006,C002,차변,1130,외상매출금,20262000,전자세금계산서,TAX-202608-0310,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081310,2,2026-08-21,제품 판매,D006,C002,대변,4110,제품매출,18420000,전자세금계산서,TAX-202608-0310,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081310,3,2026-08-21,제품 판매,D006,C002,대변,2180,부가세예수금,1842000,전자세금계산서,TAX-202608-0310,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081311,1,2026-08-27,원재료 매입,D002,V002,차변,1210,원재료,5760000,전자세금계산서,TAX-202608-0311,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081311,2,2026-08-27,원재료 매입,D002,V002,차변,1180,부가세대급금,576000,전자세금계산서,TAX-202608-0311,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081311,3,2026-08-27,원재료 매입,D002,V002,대변,2110,외상매입금,6336000,전자세금계산서,TAX-202608-0311,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081312,1,2026-08-20,운송비,D007,V005,차변,5140,운반비,1220000,전자세금계산서,TAX-202608-0312,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081312,2,2026-08-20,운송비,D007,V005,차변,1180,부가세대급금,122000,전자세금계산서,TAX-202608-0312,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081312,3,2026-08-20,운송비,D007,V005,대변,2120,미지급금,1342000,전자세금계산서,TAX-202608-0312,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081313,1,2026-08-12,원재료 매입,D002,V001,차변,1210,원재료,2870000,전자세금계산서,TAX-202608-0313,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081313,2,2026-08-12,원재료 매입,D002,V001,차변,1180,부가세대급금,287000,전자세금계산서,TAX-202608-0313,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081313,3,2026-08-12,원재료 매입,D002,V001,대변,2110,외상매입금,3157000,전자세금계산서,TAX-202608-0313,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081314,1,2026-08-05,운송비,D007,V005,차변,5140,운반비,1270000,전자세금계산서,TAX-202608-0314,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081314,2,2026-08-05,운송비,D007,V005,차변,1180,부가세대급금,127000,전자세금계산서,TAX-202608-0314,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081314,3,2026-08-05,운송비,D007,V005,대변,2120,미지급금,1397000,전자세금계산서,TAX-202608-0314,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081316,1,2026-08-18,생산설비 구매,D002,V007,차변,1510,기계장치,42320000,전자세금계산서,TAX-202608-0316,생산설비 구매,포트폴리오용 합성 거래
JV2026081316,2,2026-08-18,생산설비 구매,D002,V007,차변,1180,부가세대급금,4232000,전자세금계산서,TAX-202608-0316,생산설비 구매,포트폴리오용 합성 거래
JV2026081316,3,2026-08-18,생산설비 구매,D002,V007,대변,2120,미지급금,46552000,전자세금계산서,TAX-202608-0316,생산설비 구매,포트폴리오용 합성 거래
JV2026081317,1,2026-08-30,제품 판매,D006,C002,차변,1130,외상매출금,19503000,전자세금계산서,TAX-202608-0317,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081317,2,2026-08-30,제품 판매,D006,C002,대변,4110,제품매출,17730000,전자세금계산서,TAX-202608-0317,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081317,3,2026-08-30,제품 판매,D006,C002,대변,2180,부가세예수금,1773000,전자세금계산서,TAX-202608-0317,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081318,1,2026-08-30,원재료 매입,D002,V002,차변,1210,원재료,3500000,전자세금계산서,TAX-202608-0318,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081318,2,2026-08-30,원재료 매입,D002,V002,차변,1180,부가세대급금,350000,전자세금계산서,TAX-202608-0318,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081318,3,2026-08-30,원재료 매입,D002,V002,대변,2110,외상매입금,3850000,전자세금계산서,TAX-202608-0318,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081319,1,2026-08-03,제품 판매,D006,C001,차변,1130,외상매출금,14982000,전자세금계산서,TAX-202608-0319,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081319,2,2026-08-03,제품 판매,D006,C001,대변,4110,제품매출,13620000,전자세금계산서,TAX-202608-0319,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081319,3,2026-08-03,제품 판매,D006,C001,대변,2180,부가세예수금,1362000,전자세금계산서,TAX-202608-0319,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081320,1,2026-08-17,원재료 매입,D002,V001,차변,1210,원재료,5760000,전자세금계산서,TAX-202608-0320,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081320,2,2026-08-17,원재료 매입,D002,V001,차변,1180,부가세대급금,576000,전자세금계산서,TAX-202608-0320,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081320,3,2026-08-17,원재료 매입,D002,V001,대변,2110,외상매입금,6336000,전자세금계산서,TAX-202608-0320,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081321,1,2026-08-16,원재료 매입,D002,V002,차변,1210,원재료,5390000,전자세금계산서,TAX-202608-0321,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081321,2,2026-08-16,원재료 매입,D002,V002,차변,1180,부가세대급금,539000,전자세금계산서,TAX-202608-0321,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081321,3,2026-08-16,원재료 매입,D002,V002,대변,2110,외상매입금,5929000,전자세금계산서,TAX-202608-0321,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081323,1,2026-08-30,운송비,D007,V005,차변,5140,운반비,220000,전자세금계산서,TAX-202608-0323,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081323,2,2026-08-30,운송비,D007,V005,차변,1180,부가세대급금,22000,전자세금계산서,TAX-202608-0323,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081323,3,2026-08-30,운송비,D007,V005,대변,2120,미지급금,242000,전자세금계산서,TAX-202608-0323,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081324,1,2026-08-18,운송비,D007,V005,차변,5140,운반비,870000,전자세금계산서,TAX-202608-0324,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081324,2,2026-08-18,운송비,D007,V005,차변,1180,부가세대급금,87000,전자세금계산서,TAX-202608-0324,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081324,3,2026-08-18,운송비,D007,V005,대변,2120,미지급금,957000,전자세금계산서,TAX-202608-0324,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081325,1,2026-08-25,경영서비스 수수료,D001,V008,차변,5160,지급수수료,2250000,전자세금계산서,TAX-202608-0325,회계 자문 수수료,포트폴리오용 합성 거래
JV2026081325,2,2026-08-25,경영서비스 수수료,D001,V008,차변,1180,부가세대급금,225000,전자세금계산서,TAX-202608-0325,회계 자문 수수료,포트폴리오용 합성 거래
JV2026081325,3,2026-08-25,경영서비스 수수료,D001,V008,대변,2120,미지급금,2475000,전자세금계산서,TAX-202608-0325,회계 자문 수수료,포트폴리오용 합성 거래
JV2026081326,1,2026-08-09,원재료 매입,D002,V002,차변,1210,원재료,4980000,전자세금계산서,TAX-202608-0326,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081326,2,2026-08-09,원재료 매입,D002,V002,차변,1180,부가세대급금,498000,전자세금계산서,TAX-202608-0326,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081326,3,2026-08-09,원재료 매입,D002,V002,대변,2110,외상매입금,5478000,전자세금계산서,TAX-202608-0326,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081327,1,2026-08-27,산업용 소모품 구매,D007,V004,차변,5130,소모품비,460000,법인카드,TAX-202608-0327,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081327,2,2026-08-27,산업용 소모품 구매,D007,V004,차변,1180,부가세대급금,46000,법인카드,TAX-202608-0327,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081327,3,2026-08-27,산업용 소모품 구매,D007,V004,대변,2110,외상매입금,506000,법인카드,TAX-202608-0327,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081328,1,2026-08-06,제품 판매,D006,C003,차변,1130,외상매출금,12166000,전자세금계산서,TAX-202608-0328,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081328,2,2026-08-06,제품 판매,D006,C003,대변,4110,제품매출,11060000,전자세금계산서,TAX-202608-0328,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081328,3,2026-08-06,제품 판매,D006,C003,대변,2180,부가세예수금,1106000,전자세금계산서,TAX-202608-0328,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081329,1,2026-08-11,제품 판매,D006,C002,차변,1130,외상매출금,15235000,전자세금계산서,TAX-202608-0329,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081329,2,2026-08-11,제품 판매,D006,C002,대변,4110,제품매출,13850000,전자세금계산서,TAX-202608-0329,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081329,3,2026-08-11,제품 판매,D006,C002,대변,2180,부가세예수금,1385000,전자세금계산서,TAX-202608-0329,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081331,1,2026-08-31,원재료 매입,D002,V002,차변,1210,원재료,4090000,전자세금계산서,TAX-202608-0331,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081331,2,2026-08-31,원재료 매입,D002,V002,차변,1180,부가세대급금,409000,전자세금계산서,TAX-202608-0331,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081331,3,2026-08-31,원재료 매입,D002,V002,대변,2110,외상매입금,4499000,전자세금계산서,TAX-202608-0331,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081332,1,2026-08-10,공장 전기요금,D003,V006,차변,5150,전력비,2060000,전자세금계산서,TAX-202608-0332,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081332,2,2026-08-10,공장 전기요금,D003,V006,차변,1180,부가세대급금,206000,전자세금계산서,TAX-202608-0332,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081332,3,2026-08-10,공장 전기요금,D003,V006,대변,2120,미지급금,2266000,전자세금계산서,TAX-202608-0332,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081333,1,2026-08-17,원재료 매입,D002,V002,차변,1210,원재료,6050000,전자세금계산서,TAX-202608-0333,고무 원재료 외상 매입,포트폴리오용 합성 거래
